Date,Open,High,Low,Close ,Adj Close ,Volume
28-Aug-24,"11,475.00","11,575.00","11,375.00","11,400.00","11,400.00","4,722,500"
27-Aug-24,"11,425.00","11,500.00","11,325.00","11,425.00","11,425.00","4,355,700"
26-Aug-24,"11,300.00","11,425.00","11,150.00","11,400.00","11,400.00","6,606,600"
23-Aug-24,"11,350.00","11,500.00","11,350.00","11,475.00","11,475.00","4,846,300"
22-Aug-24,"11,350.00","11,475.00","11,250.00","11,350.00","11,350.00","4,855,400"
21-Aug-24,"11,500.00","11,500.00","11,350.00","11,450.00","11,450.00","2,674,000"
20-Aug-24,"11,400.00","11,500.00","11,275.00","11,425.00","11,425.00","9,564,900"
19-Aug-24,"11,300.00","11,400.00","11,275.00","11,400.00","11,400.00","5,734,300"
16-Aug-24,"11,425.00","11,425.00","11,100.00","11,375.00","11,375.00","5,379,900"
15-Aug-24,"11,375.00","11,375.00","11,200.00","11,275.00","11,275.00","3,778,300"
14-Aug-24,"11,100.00","11,550.00","11,100.00","11,350.00","11,350.00","9,082,000"
13-Aug-24,"11,200.00","11,200.00","11,025.00","11,175.00","11,175.00","5,104,600"
12-Aug-24,"11,200.00","11,200.00","10,950.00","11,000.00","11,000.00","3,494,700"
9-Aug-24,"11,000.00","11,250.00","11,000.00","11,200.00","11,200.00","4,031,800"
8-Aug-24,"11,050.00","11,125.00","10,775.00","10,975.00","10,975.00","5,063,700"
7-Aug-24,"11,000.00","11,150.00","10,950.00","11,050.00","11,050.00","5,618,600"
6-Aug-24,"11,000.00","11,100.00","10,900.00","11,000.00","11,000.00","7,517,800"
5-Aug-24,"11,000.00","11,275.00","10,675.00","10,900.00","10,900.00","10,163,800"
2-Aug-24,"11,000.00","11,250.00","11,000.00","11,175.00","11,175.00","7,335,300"
1-Aug-24,"11,000.00","11,125.00","10,975.00","11,000.00","11,000.00","6,655,400"
31-Jul-24,"10,950.00","10,950.00","10,875.00","10,925.00","10,925.00","2,971,700"
30-Jul-24,"10,950.00","10,950.00","10,800.00","10,900.00","10,900.00","2,399,400"
29-Jul-24,"10,900.00","10,950.00","10,750.00","10,825.00","10,825.00","5,727,200"
26-Jul-24,"10,875.00","11,000.00","10,775.00","10,850.00","10,850.00","6,806,800"
25-Jul-24,"10,800.00","10,875.00","10,650.00","10,850.00","10,850.00","3,684,200"
24-Jul-24,"10,725.00","10,850.00","10,650.00","10,800.00","10,800.00","2,054,400"
23-Jul-24,"10,825.00","11,000.00","10,725.00","10,725.00","10,725.00","4,947,600"
22-Jul-24,"10,900.00","10,950.00","10,700.00","10,900.00","10,900.00","2,848,600"
19-Jul-24,"10,700.00","10,800.00","10,600.00","10,800.00","10,800.00","4,951,000"
18-Jul-24,"10,750.00","10,800.00","10,650.00","10,750.00","10,750.00","3,682,500"
17-Jul-24,"10,550.00","10,875.00","10,525.00","10,750.00","10,750.00","9,906,800"
16-Jul-24,"10,600.00","10,600.00","10,350.00","10,475.00","10,475.00","1,382,300"
15-Jul-24,"10,375.00","10,575.00","10,300.00","10,575.00","10,575.00","3,988,500"
12-Jul-24,"10,375.00","10,550.00","10,300.00","10,375.00","10,375.00","1,985,800"
11-Jul-24,"10,325.00","10,350.00","10,250.00","10,300.00","10,300.00","3,371,100"
10-Jul-24,"10,325.00","10,325.00","10,200.00","10,300.00","10,300.00","3,171,100"
9-Jul-24,200 Dividend,,,,,
9-Jul-24,"10,300.00","10,425.00","10,225.00","10,325.00","10,325.00","10,883,600"
8-Jul-24,"10,275.00","10,400.00","10,275.00","10,400.00","10,200.00","6,163,500"
5-Jul-24,"10,250.00","10,275.00","10,175.00","10,275.00","10,077.40","2,943,200"
4-Jul-24,"10,275.00","10,350.00","10,175.00","10,225.00","10,028.37","3,803,000"
3-Jul-24,"10,275.00","10,275.00","10,150.00","10,275.00","10,077.40","5,316,900"
2-Jul-24,"10,300.00","10,300.00","10,100.00","10,250.00","10,052.88","3,564,300"
1-Jul-24,"10,300.00","10,400.00","10,175.00","10,300.00","10,101.92","2,453,800"
28-Jun-24,"10,350.00","10,400.00","10,275.00","10,300.00","10,101.92","6,499,600"
27-Jun-24,"10,425.00","10,600.00","10,325.00","10,500.00","10,298.08","5,913,800"
26-Jun-24,"10,200.00","10,450.00","10,150.00","10,375.00","10,175.48","4,923,000"
25-Jun-24,"10,300.00","10,325.00","10,125.00","10,125.00","9,930.29","3,239,400"
24-Jun-24,"10,325.00","10,375.00","10,175.00","10,300.00","10,101.92","1,715,900"
21-Jun-24,"10,175.00","10,325.00","10,025.00","10,300.00","10,101.92","8,739,800"
20-Jun-24,"10,200.00","10,225.00","10,000.00","10,175.00","9,979.33","7,627,200"
19-Jun-24,"10,500.00","10,500.00","10,150.00","10,200.00","10,003.85","6,183,700"
14-Jun-24,"10,675.00","10,725.00","10,400.00","10,500.00","10,298.08","7,605,600"
13-Jun-24,"10,600.00","10,750.00","10,575.00","10,675.00","10,469.71","4,244,200"
12-Jun-24,"10,600.00","10,650.00","10,500.00","10,575.00","10,371.63","4,456,800"
11-Jun-24,"10,400.00","10,600.00","10,400.00","10,550.00","10,347.12","2,464,400"
10-Jun-24,"10,575.00","10,650.00","10,400.00","10,500.00","10,298.08","3,375,400"
7-Jun-24,"10,600.00","10,650.00","10,450.00","10,575.00","10,371.63","2,828,600"
6-Jun-24,"10,500.00","10,600.00","10,375.00","10,600.00","10,396.15","3,304,700"
5-Jun-24,"10,450.00","10,525.00","10,350.00","10,450.00","10,249.04","3,586,600"
4-Jun-24,"10,275.00","10,475.00","10,250.00","10,325.00","10,126.44","2,538,200"
3-Jun-24,"9,875.00","10,425.00","9,875.00","10,200.00","10,003.85","7,155,200"
31-May-24,"10,275.00","10,425.00","9,750.00","9,750.00","9,562.50","13,874,400"
30-May-24,"10,425.00","10,425.00","10,125.00","10,150.00","9,954.81","6,573,700"
29-May-24,"10,600.00","10,600.00","10,375.00","10,425.00","10,224.52","2,905,300"
28-May-24,"10,475.00","10,775.00","10,450.00","10,600.00","10,396.15","4,378,100"
27-May-24,"10,400.00","10,475.00","10,150.00","10,425.00","10,224.52","4,798,800"
22-May-24,"10,500.00","10,600.00","10,375.00","10,475.00","10,273.56","3,951,100"
21-May-24,"10,550.00","10,575.00","10,350.00","10,400.00","10,200.00","3,604,100"
20-May-24,"10,600.00","10,725.00","10,450.00","10,500.00","10,298.08","2,328,300"
17-May-24,"10,575.00","10,750.00","10,450.00","10,550.00","10,347.12","4,102,700"
16-May-24,"10,700.00","10,900.00","10,500.00","10,575.00","10,371.63","4,835,200"
15-May-24,"10,300.00","10,600.00","10,175.00","10,600.00","10,396.15","5,442,200"
